time	X11	X12	X13	X14	X21	X22	X31	X32	X33	Y1	Y2	Y3
4650.0	12.2	378.26475	0.0	777.17865	378.26475	0.0	378.26475	0.0	777.17865	12.353727	28.496677	12.2
4660.0	12.2	257.89416	0.0	781.31845	257.89416	0.0	257.89416	0.0	781.31845	12.349747	28.445515	12.2
4670.0	12.2	279.45243	0.0	787.31999	279.45243	0.0	279.45243	0.0	787.31999	12.343439	28.403767	12.2
4680.0	12.2	287.57516	0.0	750.74065	287.57516	0.0	287.57516	0.0	750.74065	12.373038	28.359873	12.2
4690.0	12.2	289.8981	0.0	705.20955	289.8981	0.0	289.8981	0.0	705.20955	12.408681	28.320771	12.2
4700.0	12.2	191.01805	0.0	692.58777	191.01805	0.0	191.01805	0.0	692.58777	12.194745	28.283813	12.2
4710.0	12.2	146.90533	0.0	738.64585	146.90533	0.0	146.90533	0.0	738.64585	12.194526	28.258273	12.2
4720.0	12.2	75.841203	0.0	785.73086	75.841203	0.0	75.841203	0.0	785.73086	12.194474	28.240279	12.2
4730.0	12.2	75.000005	0.0	804.71849	75.000005	0.0	75.000005	0.0	804.71849	12.194421	28.228684	12.2
4740.0	12.2	75.0	0.0	778.15225	75.0	0.0	75.0	0.0	778.15225	12.194367	28.217099	12.2
4750.0	12.2	75.0	0.0	730.45702	75.0	0.0	75.0	0.0	730.45702	12.194316	28.205515	12.2
4760.0	12.2	75.0	0.0	741.59433	75.0	0.0	75.0	0.0	741.59433	12.194266	28.193931	12.2
4770.0	12.2	75.0	0.0	762.30478	75.0	0.0	75.0	0.0	762.30478	12.194215	28.182346	12.2
4780.0	12.2	193.16581	0.0	809.65626	193.16581	0.0	193.16581	0.0	809.65626	12.194162	28.165743	12.2
4790.0	12.2	276.60531	0.0	840.11569	276.60531	0.0	276.60531	0.0	840.11569	12.300213	28.128414	12.2
4800.0	12.2	307.44358	0.0	825.6788	307.44358	0.0	307.44358	0.0	825.6788	12.310969	28.082918	12.2
4810.0	12.2	202.39575	0.0	754.61393	202.39575	0.0	202.39575	0.0	754.61393	12.218759	28.042228	12.2
4820.0	12.2	133.69131	0.0	719.27704	133.69131	0.0	133.69131	0.0	719.27704	12.194097	28.017119	12.2
4830.0	12.2	98.462216	0.0	727.15306	98.462216	0.0	98.462216	0.0	727.15306	12.194048	27.998786	12.2
4840.0	12.2	149.10147	0.0	770.99967	149.10147	0.0	149.10147	0.0	770.99967	12.193998	27.984853	12.2
4850.0	12.2	181.71531	0.0	810.50451	181.71531	0.0	181.71531	0.0	810.50451	12.193944	27.958756	12.2
4860.0	12.2	192.78989	0.0	830.00092	192.78989	0.0	192.78989	0.0	830.00092	12.193888	27.929693	12.2
4870.0	12.2	79.237916	0.0	789.24622	79.237916	0.0	79.237916	0.0	789.24622	12.193833	27.906703	12.2
4880.0	12.2	75.000026	0.0	746.36299	75.000026	0.0	75.000026	0.0	746.36299	12.193781	27.895065	12.2
4890.0	12.2	75.0	0.0	740.77881	75.0	0.0	75.0	0.0	740.77881	12.193732	27.88348	12.2
4900.0	12.2	194.54661	0.0	777.62776	194.54661	0.0	194.54661	0.0	777.62776	12.193681	27.867926	12.2
4910.0	12.2	311.51722	0.0	865.55388	311.51722	0.0	311.51722	0.0	865.55388	12.279689	27.827359	12.2
4920.0	12.2	354.65377	0.0	877.7699	354.65377	0.0	354.65377	0.0	877.7699	12.26824	27.775365	12.2
4930.0	12.2	226.76137	0.0	845.56518	226.76137	0.0	226.76137	0.0	845.56518	12.294071	27.728814	12.2
4940.0	12.2	142.58453	0.0	798.55053	142.58453	0.0	142.58453	0.0	798.55053	12.193625	27.701327	12.2
4950.0	12.2	111.3217	0.0	779.951	111.3217	0.0	111.3217	0.0	779.951	12.193572	27.682114	12.2
4960.0	12.2	231.00348	0.0	709.07563	231.00348	0.0	231.00348	0.0	709.07563	12.39315	27.657143	12.2
4970.0	12.2	308.91112	0.0	756.75618	308.91112	0.0	308.91112	0.0	756.75618	12.370585	27.614485	12.2
4980.0	12.2	337.84174	0.0	781.36889	337.84174	0.0	337.84174	0.0	781.36889	12.348963	27.564171	12.2
4990.0	12.2	339.41439	0.0	760.28051	339.41439	0.0	339.41439	0.0	760.28051	12.36533	27.511641	12.2
5000.0	12.2	337.65002	0.0	712.87959	337.65002	0.0	337.65002	0.0	712.87959	12.404638	27.459372	12.2
5010.0	12.2	336.98227	0.0	751.27234	336.98227	0.0	336.98227	0.0	751.27234	12.373644	27.407279	12.2
5020.0	12.2	262.30887	0.0	766.11422	262.30887	0.0	262.30887	0.0	766.11422	12.362546	27.36025	12.2
5030.0	12.2	215.61672	0.0	812.28233	215.61672	0.0	215.61672	0.0	812.28233	12.324448	27.323917	12.2
5040.0	12.2	198.28644	0.0	847.33302	198.28644	0.0	198.28644	0.0	847.33302	12.193485	27.29217	12.2
5050.0	12.2	229.38916	0.0	839.04086	229.38916	0.0	229.38916	0.0	839.04086	12.299925	27.2596	12.2
5060.0	12.2	250.51042	0.0	768.14576	250.51042	0.0	250.51042	0.0	768.14576	12.3585	27.222277	12.2
5070.0	12.2	258.35764	0.0	728.87795	258.35764	0.0	258.35764	0.0	728.87795	12.391939	27.182878	12.2
5080.0	12.2	211.19776	0.0	730.45753	211.19776	0.0	211.19776	0.0	730.45753	12.391947	27.146074	12.2
5090.0	12.2	180.92365	0.0	771.43103	180.92365	0.0	180.92365	0.0	771.43103	12.193393	27.116165	12.2
5100.0	12.2	169.68341	0.0	814.1276	169.68341	0.0	169.68341	0.0	814.1276	12.19334	27.08923	12.2
5110.0	12.2	161.85909	0.0	835.67243	161.85909	0.0	161.85909	0.0	835.67243	12.193284	27.06364	12.2
5120.0	12.2	158.02808	0.0	798.55751	158.02808	0.0	158.02808	0.0	798.55751	12.19313	27.038983	12.2
5130.0	12.2	156.61114	0.0	753.28554	156.61114	0.0	156.61114	0.0	753.28554	12.192859	27.014702	12.2
5140.0	12.2	277.82547	0.0	741.4801	277.82547	0.0	277.82547	0.0	741.4801	12.382396	26.982383	12.2
5150.0	12.2	353.85665	0.0	773.99507	353.85665	0.0	353.85665	0.0	773.99507	12.3563	26.93266	12.2
5160.0	12.2	382.07751	0.0	865.68888	382.07751	0.0	382.07751	0.0	865.68888	12.279697	26.875467	12.2
5170.0	12.2	303.62927	0.0	883.90088	303.62927	0.0	303.62927	0.0	883.90088	12.263312	26.821485	12.2
5180.0	12.2	251.82848	0.0	856.63741	251.82848	0.0	251.82848	0.0	856.63741	12.284921	26.779225	12.2
5190.0	12.2	232.5892	0.0	808.9664	232.5892	0.0	232.5892	0.0	808.9664	12.324652	26.742058	12.2
5200.0	12.2	134.02786	0.0	784.71636	134.02786	0.0	134.02786	0.0	784.71636	12.192509	26.712912	12.2
5210.0	12.2	75.004722	0.0	808.8942	75.004722	0.0	75.004722	0.0	808.8942	12.192206	26.698972	12.2
5220.0	12.2	75.0	0.0	856.34095	75.0	0.0	75.0	0.0	856.34095	12.191875	26.687388	12.2
5230.0	12.2	257.62501	0.0	886.14568	257.62501	0.0	257.62501	0.0	886.14568	12.26139	26.666359	12.2
5240.0	12.2	388.63686	0.0	870.90619	388.63686	0.0	388.63686	0.0	870.90619	12.273262	26.614829	12.2
5250.0	12.2	252.80873	0.0	824.63359	252.80873	0.0	252.80873	0.0	824.63359	12.311458	26.566503	12.2
5260.0	12.2	244.43855	0.0	760.31648	244.43855	0.0	244.43855	0.0	760.31648	12.365929	26.528148	12.2
5270.0	12.2	120.30139	0.0	769.02279	120.30139	0.0	120.30139	0.0	769.02279	12.191287	26.501471	12.2
5280.0	12.2	75.000866	0.0	813.19522	75.000866	0.0	75.000866	0.0	813.19522	12.190937	26.488698	12.2
5290.0	12.2	174.16796	0.0	852.22049	174.16796	0.0	174.16796	0.0	852.22049	12.190551	26.473481	12.2
5300.0	12.2	242.65173	0.0	850.21896	242.65173	0.0	242.65173	0.0	850.21896	12.290811	26.440405	12.2
5310.0	12.2	267.79139	0.0	798.69038	267.79139	0.0	267.79139	0.0	798.69038	12.333046	26.400666	12.2
5320.0	12.2	175.31006	0.0	756.18335	175.31006	0.0	175.31006	0.0	756.18335	12.190214	26.365304	12.2
5330.0	12.2	115.01541	0.0	751.43871	115.01541	0.0	115.01541	0.0	751.43871	12.18983	26.343625	12.2
5340.0	12.2	75.001458	0.0	788.81819	75.001458	0.0	75.001458	0.0	788.81819	12.189433	26.330671	12.2
5350.0	12.2	75.0	0.0	833.95527	75.0	0.0	75.0	0.0	833.95527	12.188995	26.319086	12.2
5360.0	12.2	150.79065	0.0	779.21277	150.79065	0.0	150.79065	0.0	779.21277	12.188554	26.302554	12.2
5370.0	12.2	159.73818	0.0	746.3871	159.73818	0.0	159.73818	0.0	746.3871	12.188107	26.278453	12.2
5380.0	12.2	219.94254	0.0	699.52292	219.94254	0.0	219.94254	0.0	699.52292	12.187669	26.249663	12.2
5390.0	12.2	256.79993	0.0	681.70394	256.79993	0.0	256.79993	0.0	681.70394	12.432029	26.212389	12.2
5400.0	12.2	270.47624	0.0	709.31284	270.47624	0.0	270.47624	0.0	709.31284	12.410127	26.171495	12.2
5410.0	12.2	327.85168	0.0	760.2792	327.85168	0.0	327.85168	0.0	760.2792	12.367637	26.12575	12.2
5420.0	12.2	362.4769	0.0	784.16481	362.4769	0.0	362.4769	0.0	784.16481	12.346609	26.072008	12.2
5430.0	12.2	375.32254	0.0	762.32226	375.32254	0.0	375.32254	0.0	762.32226	12.363614	26.014866	12.2
5440.0	12.2	268.40702	0.0	714.83364	268.40702	0.0	268.40702	0.0	714.83364	12.403018	25.963967	12.2
5450.0	12.2	200.24285	0.0	685.35976	200.24285	0.0	200.24285	0.0	685.35976	12.187951	25.928614	12.2
5460.0	12.2	174.93688	0.0	815.77364	174.93688	0.0	174.93688	0.0	815.77364	12.187075	25.89996	12.2
5470.0	12.2	219.9857	0.0	862.15232	219.9857	0.0	219.9857	0.0	862.15232	12.186523	25.870125	12.2
5480.0	12.2	250.59698	0.0	896.62468	250.59698	0.0	250.59698	0.0	896.62468	12.253275	25.833406	12.2
5490.0	12.2	261.97012	0.0	887.50221	261.97012	0.0	261.97012	0.0	887.50221	12.259569	25.793677	12.2
5500.0	12.2	221.38364	0.0	843.17206	221.38364	0.0	221.38364	0.0	843.17206	12.295981	25.755844	12.2
5510.0	12.2	194.89031	0.0	717.38847	194.89031	0.0	194.89031	0.0	717.38847	12.186182	25.724022	12.2
5520.0	12.2	185.05181	0.0	719.80786	185.05181	0.0	185.05181	0.0	719.80786	12.185679	25.694804	12.2
5530.0	12.2	200.5403	0.0	761.20742	200.5403	0.0	200.5403	0.0	761.20742	12.185141	25.665263	12.2
5540.0	12.2	211.17307	0.0	803.52065	211.17307	0.0	211.17307	0.0	803.52065	12.184548	25.633336	12.2
5550.0	12.2	215.12397	0.0	807.84495	215.12397	0.0	215.12397	0.0	807.84495	12.18391	25.600363	12.2
5560.0	12.2	119.51308	0.0	749.93239	119.51308	0.0	119.51308	0.0	749.93239	12.183274	25.573523	12.2
5570.0	12.2	75.00047	0.0	704.93282	75.00047	0.0	75.00047	0.0	704.93282	12.182655	25.561074	12.2
5580.0	12.2	75.0	0.0	693.94744	75.0	0.0	75.0	0.0	693.94744	12.18204	25.549489	12.2
5590.0	12.2	75.0	0.0	727.07523	75.0	0.0	75.0	0.0	727.07523	12.181395	25.537905	12.2
5600.0	12.2	164.09912	0.0	773.85866	164.09912	0.0	164.09912	0.0	773.85866	12.180684	25.519694	12.2
5610.0	12.2	182.81406	0.0	786.84168	182.81406	0.0	182.81406	0.0	786.84168	12.179914	25.492664	12.2
5620.0	12.2	319.68031	0.0	758.88931	319.68031	0.0	319.68031	0.0	758.88931	12.366366	25.455079	12.2
5630.0	12.2	403.60228	0.0	711.25747	403.60228	0.0	403.60228	0.0	711.25747	12.406088	25.398183	12.2
5640.0	12.2	251.30637	0.0	687.73845	251.30637	0.0	251.30637	0.0	687.73845	12.426817	25.353375	12.2
5650.0	12.2	258.59257	0.0	709.95553	258.59257	0.0	258.59257	0.0	709.95553	12.409493	25.31495	12.2
5660.0	12.2	146.96531	0.0	841.32863	146.96531	0.0	146.96531	0.0	841.32863	12.17897	25.284954	12.2
5670.0	12.2	79.506597	0.0	870.47314	79.506597	0.0	79.506597	0.0	870.47314	12.178048	25.266473	12.2
5680.0	12.2	75.000028	0.0	854.43582	75.000028	0.0	75.000028	0.0	854.43582	12.177076	25.254831	12.2
5690.0	12.2	75.0	0.0	807.96512	75.0	0.0	75.0	0.0	807.96512	12.1761	25.243247	12.2
5700.0	12.2	75.0	0.0	773.78597	75.0	0.0	75.0	0.0	773.78597	12.175138	25.231662	12.2
5710.0	12.2	239.44572	0.0	722.10535	239.44572	0.0	239.44572	0.0	722.10535	12.37853	25.21309	12.2
5720.0	12.2	382.70973	0.0	766.58697	382.70973	0.0	382.70973	0.0	766.58697	12.362552	25.163263	12.2
5730.0	12.2	252.05588	0.0	805.12045	252.05588	0.0	252.05588	0.0	805.12045	12.329696	25.11361	12.2
5740.0	12.2	244.27551	0.0	802.27551	244.27551	0.0	244.27551	0.0	802.27551	12.330743	25.074953	12.2
5750.0	12.2	236.57288	0.0	760.66776	236.57288	0.0	236.57288	0.0	760.66776	12.36473	25.037912	12.2
5760.0	12.2	233.70027	0.0	698.90677	233.70027	0.0	233.70027	0.0	698.90677	12.41678	25.001629	12.2
5770.0	12.2	215.02661	0.0	695.00226	215.02661	0.0	215.02661	0.0	695.00226	12.42135	24.96681	12.2
5780.0	12.2	203.60736	0.0	732.90056	203.60736	0.0	203.60736	0.0	732.90056	12.173674	24.93462	12.2
5790.0	12.2	199.37019	0.0	777.75726	199.37019	0.0	199.37019	0.0	777.75726	12.172661	24.903552	12.2
5800.0	12.2	171.35554	0.0	788.33131	171.35554	0.0	171.35554	0.0	788.33131	12.172534	24.867716	12.2
5810.0	12.2	75.02751	0.0	767.10312	75.02751	0.0	75.02751	0.0	767.10312	12.17111	24.851544	12.2
5820.0	12.2	75.0	0.0	720.40465	75.0	0.0	75.0	0.0	720.40465	12.170015	24.83996	12.2
5830.0	12.2	240.93467	0.0	703.3718	240.93467	0.0	240.93467	0.0	703.3718	12.39752	24.821088	12.2
5840.0	12.2	381.25244	0.0	731.66504	381.25244	0.0	381.25244	0.0	731.66504	12.391511	24.771298	12.2
5850.0	12.2	250.68046	0.0	779.2717	250.68046	0.0	250.68046	0.0	779.2717	12.351798	24.720808	12.2
5860.0	12.2	277.3733	0.0	879.01347	277.3733	0.0	277.3733	0.0	879.01347	12.26754	24.682702	12.2
5870.0	12.2	178.53441	0.0	856.42707	178.53441	0.0	178.53441	0.0	856.42707	12.168292	24.648591	12.2
5880.0	12.2	140.97354	0.0	808.86562	140.97354	0.0	140.97354	0.0	808.86562	12.166941	24.624391	12.2
5890.0	12.2	75.075018	0.0	780.06037	75.075018	0.0	75.075018	0.0	780.06037	12.165605	24.608252	12.2
5900.0	12.2	75.0	0.0	796.49473	75.0	0.0	75.0	0.0	796.49473	12.16423	24.596667	12.2
5910.0	12.2	75.0	0.0	786.4766	75.0	0.0	75.0	0.0	786.4766	12.162829	24.585082	12.2
5920.0	12.2	75.0	0.0	820.35727	75.0	0.0	75.0	0.0	820.35727	12.161303	24.573498	12.2
5930.0	12.2	75.0	0.0	810.40735	75.0	0.0	75.0	0.0	810.40735	12.159684	24.561913	12.2
5940.0	12.2	75.0	0.0	765.77218	75.0	0.0	75.0	0.0	765.77218	12.158057	24.550329	12.2
5950.0	12.2	185.28538	0.0	727.48914	185.28538	0.0	185.28538	0.0	727.48914	12.156465	24.532793	12.2
5960.0	12.2	239.85558	0.0	793.92034	239.85558	0.0	239.85558	0.0	793.92034	12.339105	24.499278	12.2
5970.0	12.2	260.05524	0.0	835.73586	260.05524	0.0	260.05524	0.0	835.73586	12.304934	24.460415	12.2
5980.0	12.2	291.26818	0.0	877.65248	291.26818	0.0	291.26818	0.0	877.65248	12.26941	24.417982	12.2
5990.0	12.2	308.89229	0.0	881.13512	308.89229	0.0	308.89229	0.0	881.13512	12.265191	24.371414	12.2
6000.0	12.2	315.42479	0.0	842.98185	315.42479	0.0	315.42479	0.0	842.98185	12.296156	24.323115	12.2
6010.0	12.2	282.74689	0.0	739.85462	282.74689	0.0	282.74689	0.0	739.85462	12.382514	24.276535	12.2
6020.0	12.2	261.66539	0.0	729.69007	261.66539	0.0	261.66539	0.0	729.69007	12.392269	24.234751	12.2
6030.0	12.2	253.83774	0.0	763.42031	253.83774	0.0	253.83774	0.0	763.42031	12.365128	24.195038	12.2
6040.0	12.2	212.45588	0.0	810.03126	212.45588	0.0	212.45588	0.0	810.03126	12.326047	24.158675	12.2
6050.0	12.2	187.28905	0.0	826.66903	187.28905	0.0	187.28905	0.0	826.66903	12.153843	24.128114	12.2
6060.0	12.2	177.95145	0.0	754.03314	177.95145	0.0	177.95145	0.0	754.03314	12.152012	24.100025	12.2
6070.0	12.2	340.41023	0.0	706.4534	340.41023	0.0	340.41023	0.0	706.4534	12.410104	24.061706	12.2
6080.0	12.2	256.72867	0.0	683.67277	256.72867	0.0	256.72867	0.0	683.67277	12.43023	24.01066	12.2
6090.0	12.2	278.09688	0.0	706.63366	278.09688	0.0	278.09688	0.0	706.63366	12.412277	23.969119	12.2
6100.0	12.2	288.46981	0.0	754.22594	288.46981	0.0	288.46981	0.0	754.22594	12.372204	23.930196	12.2
6110.0	12.2	181.01976	0.0	880.31548	181.01976	0.0	181.01976	0.0	880.31548	12.150376	23.894726	12.2
6120.0	12.2	137.28948	0.0	863.4898	137.28948	0.0	137.28948	0.0	863.4898	12.14815	23.870696	12.2
6130.0	12.2	181.61637	0.0	816.83555	181.61637	0.0	181.61637	0.0	816.83555	12.145919	23.84688	12.2
6140.0	12.2	213.52635	0.0	783.25087	213.52635	0.0	213.52635	0.0	783.25087	12.143717	23.815971	12.2
6150.0	12.2	225.38973	0.0	793.61336	225.38973	0.0	225.38973	0.0	793.61336	12.33953	23.781924	12.2
6160.0	12.2	163.23185	0.0	762.2913	163.23185	0.0	163.23185	0.0	762.2913	12.141441	23.751186	12.2
6170.0	12.2	123.18531	0.0	800.31746	123.18531	0.0	123.18531	0.0	800.31746	12.139105	23.72956	12.2
6180.0	12.2	108.3161	0.0	796.63	108.3161	0.0	108.3161	0.0	796.63	12.136612	23.711869	12.2
6190.0	12.2	194.34235	0.0	754.6157	194.34235	0.0	194.34235	0.0	754.6157	12.134094	23.689486	12.2
6200.0	12.2	249.61932	0.0	712.90232	249.61932	0.0	249.61932	0.0	712.90232	12.405138	23.654517	12.2
6210.0	12.2	270.14289	0.0	761.47195	270.14289	0.0	270.14289	0.0	761.47195	12.365982	23.614117	12.2
6220.0	12.2	136.21184	0.0	799.87954	136.21184	0.0	136.21184	0.0	799.87954	12.131985	23.581214	12.2
6230.0	12.2	75.001657	0.0	844.4418	75.001657	0.0	75.001657	0.0	844.4418	12.12913	23.567859	12.2
6240.0	12.2	75.0	0.0	854.19074	75.0	0.0	75.0	0.0	854.19074	12.126043	23.556275	12.2
6250.0	12.2	164.3362	0.0	820.16323	164.3362	0.0	164.3362	0.0	820.16323	12.122866	23.542663	12.2
6260.0	12.2	263.86931	0.0	737.5625	263.86931	0.0	263.86931	0.0	737.5625	12.384299	23.508199	12.2
6270.0	12.2	299.63534	0.0	721.31949	299.63534	0.0	299.63534	0.0	721.31949	12.399065	23.464227	12.2
6280.0	12.2	171.26919	0.0	750.2882	171.26919	0.0	171.26919	0.0	750.2882	12.120864	23.426267	12.2
6290.0	12.2	75.234871	0.0	797.83331	75.234871	0.0	75.234871	0.0	797.83331	12.11765	23.408438	12.2
6300.0	12.2	75.000001	0.0	820.24206	75.000001	0.0	75.000001	0.0	820.24206	12.114239	23.39685	12.2
6310.0	12.2	153.23537	0.0	789.22933	153.23537	0.0	153.23537	0.0	789.22933	12.110711	23.383606	12.2
6320.0	12.2	224.03856	0.0	741.60961	224.03856	0.0	224.03856	0.0	741.60961	12.365135	23.353367	12.2
6330.0	12.2	248.68732	0.0	713.482	248.68732	0.0	248.68732	0.0	713.482	12.405206	23.316546	12.2
6340.0	12.2	149.11885	0.0	730.70656	149.11885	0.0	149.11885	0.0	730.70656	12.105842	23.284615	12.2
6350.0	12.2	75.04813	0.0	777.4471	75.04813	0.0	75.04813	0.0	777.4471	12.102236	23.268797	12.2
6360.0	12.2	75.0	0.0	884.9433	75.0	0.0	75.0	0.0	884.9433	12.097939	23.257212	12.2
6370.0	12.2	75.0	0.0	874.17242	75.0	0.0	75.0	0.0	874.17242	12.093328	23.245628	12.2
6380.0	12.2	75.0	0.0	829.24622	75.0	0.0	75.0	0.0	829.24622	12.088671	23.234043	12.2
6390.0	12.2	75.0	0.0	791.47303	75.0	0.0	75.0	0.0	791.47303	12.084075	23.222459	12.2
6400.0	12.2	75.0	0.0	795.58133	75.0	0.0	75.0	0.0	795.58133	12.079408	23.210874	12.2
6410.0	12.2	75.0	0.0	850.16419	75.0	0.0	75.0	0.0	850.16419	12.074335	23.19929	12.2
6420.0	12.2	75.0	0.0	891.67163	75.0	0.0	75.0	0.0	891.67163	12.068737	23.187706	12.2
6430.0	12.2	75.0	0.0	894.31151	75.0	0.0	75.0	0.0	894.31151	12.062717	23.176121	12.2
6440.0	12.2	75.0	0.0	855.6573	75.0	0.0	75.0	0.0	855.6573	12.056552	23.164537	12.2
6450.0	12.2	75.0	0.0	811.2475	75.0	0.0	75.0	0.0	811.2475	12.050447	23.152952	12.2
6460.0	12.2	198.67836	0.0	771.73596	198.67836	0.0	198.67836	0.0	771.73596	12.044524	23.135826	12.2
6470.0	12.2	284.26342	0.0	806.05671	284.26342	0.0	284.26342	0.0	806.05671	12.329605	23.097459	12.2
6480.0	12.2	315.93029	0.0	852.48057	315.93029	0.0	315.93029	0.0	852.48057	12.290657	23.050705	12.2
6490.0	12.2	359.52329	0.0	868.32429	359.52329	0.0	359.52329	0.0	868.32429	12.27622	22.998715	12.2
6500.0	12.2	383.80936	0.0	839.02123	383.80936	0.0	383.80936	0.0	839.02123	12.299568	22.941007	12.2
6510.0	12.2	392.80944	0.0	726.55167	392.80944	0.0	392.80944	0.0	726.55167	12.393367	22.880915	12.2
6520.0	12.2	298.1454	0.0	704.51362	298.1454	0.0	298.1454	0.0	704.51362	12.412887	22.832741	12.2
6530.0	12.2	342.133	0.0	728.21113	342.133	0.0	342.133	0.0	728.21113	12.39431	22.782751	12.2
6540.0	12.2	358.46397	0.0	775.85387	358.46397	0.0	358.46397	0.0	775.85387	12.354719	22.728437	12.2
6550.0	12.2	305.25886	0.0	803.63933	305.25886	0.0	305.25886	0.0	803.63933	12.330514	22.676506	12.2
6560.0	12.2	270.39349	0.0	783.43374	270.39349	0.0	270.39349	0.0	783.43374	12.346105	22.632479	12.2
6570.0	12.2	257.44536	0.0	736.61046	257.44536	0.0	257.44536	0.0	736.61046	12.384828	22.591878	12.2
6580.0	12.2	219.90905	0.0	703.63077	219.90905	0.0	219.90905	0.0	703.63077	12.413237	22.553776	12.2
6590.0	12.2	75.55548	0.0	714.81594	75.55548	0.0	75.55548	0.0	714.81594	12.037743	22.532942	12.2
6600.0	12.2	75.000003	0.0	759.88237	75.000003	0.0	75.000003	0.0	759.88237	12.031672	22.52135	12.2
6610.0	12.2	75.0	0.0	854.48971	75.0	0.0	75.0	0.0	854.48971	12.024546	22.509766	12.2
6620.0	12.2	75.0	0.0	849.96348	75.0	0.0	75.0	0.0	849.96348	12.01687	22.498181	12.2
6630.0	12.2	75.0	0.0	807.5558	75.0	0.0	75.0	0.0	807.5558	12.009091	22.486597	12.2
6640.0	12.2	147.02401	0.0	766.25867	147.02401	0.0	147.02401	0.0	766.25867	12.001436	22.47372	12.2
6650.0	12.2	216.96626	0.0	764.0405	216.96626	0.0	216.96626	0.0	764.0405	11.993733	22.444415	12.2
6660.0	12.2	240.56057	0.0	734.04517	240.56057	0.0	240.56057	0.0	734.04517	12.38966	22.408781	12.2
6670.0	12.2	121.69996	0.0	778.2959	121.69996	0.0	121.69996	0.0	778.2959	11.98823	22.37941	12.2
6680.0	12.2	75.000437	0.0	787.21667	75.000437	0.0	75.000437	0.0	787.21667	11.979738	22.366986	12.2
6690.0	12.2	75.0	0.0	752.60264	75.0	0.0	75.0	0.0	752.60264	11.971049	22.355401	12.2
6700.0	12.2	75.0	0.0	706.27778	75.0	0.0	75.0	0.0	706.27778	11.962538	22.343817	12.2
6710.0	12.2	177.98913	0.0	740.8302	177.98913	0.0	177.98913	0.0	740.8302	11.953604	22.323263	12.2
6720.0	12.2	201.69788	0.0	770.46758	201.69788	0.0	201.69788	0.0	770.46758	11.944169	22.293639	12.2
6730.0	12.2	178.55516	0.0	817.93624	178.55516	0.0	178.55516	0.0	817.93624	11.933821	22.263841	12.2
6740.0	12.2	161.8126	0.0	839.59598	161.8126	0.0	161.8126	0.0	839.59598	11.92252	22.237761	12.2
6750.0	12.2	155.58777	0.0	815.53294	155.58777	0.0	155.58777	0.0	815.53294	11.910736	22.213327	12.2
6760.0	12.2	258.42779	0.0	787.72203	258.42779	0.0	258.42779	0.0	787.72203	12.342285	22.182441	12.2
6770.0	12.2	323.41104	0.0	760.28179	323.41104	0.0	323.41104	0.0	760.28179	12.366231	22.136704	12.2
6780.0	12.2	347.53342	0.0	778.29115	347.53342	0.0	347.53342	0.0	778.29115	12.352465	22.084582	12.2
6790.0	12.2	382.12888	0.0	825.19328	382.12888	0.0	382.12888	0.0	825.19328	12.313665	22.028377	12.2
6800.0	12.2	401.49814	0.0	857.86658	401.49814	0.0	401.49814	0.0	857.86658	12.285503	21.967618	12.2
6810.0	12.2	408.67663	0.0	800.84274	408.67663	0.0	408.67663	0.0	800.84274	12.331728	21.904958	12.2
6820.0	12.2	260.15032	0.0	755.63754	260.15032	0.0	260.15032	0.0	755.63754	12.368935	21.859113	12.2
6830.0	12.2	274.7135	0.0	718.38602	274.7135	0.0	274.7135	0.0	718.38602	12.40077	21.817627	12.2
6840.0	12.2	280.12167	0.0	723.33501	280.12167	0.0	280.12167	0.0	723.33501	12.397967	21.774709	12.2
6850.0	12.2	209.86764	0.0	765.93441	209.86764	0.0	209.86764	0.0	765.93441	12.363103	21.736114	12.2
6860.0	12.2	286.05545	0.0	799.99866	286.05545	0.0	286.05545	0.0	799.99866	12.334081	21.695194	12.2
6870.0	12.2	257.50189	0.0	801.79464	257.50189	0.0	257.50189	0.0	801.79464	12.331263	21.653575	12.2
6880.0	12.2	243.25799	0.0	762.6516	243.25799	0.0	243.25799	0.0	762.6516	12.36309	21.614997	12.2
6890.0	12.2	237.05511	0.0	718.55714	237.05511	0.0	237.05511	0.0	718.55714	12.400299	21.577981	12.2
6900.0	12.2	234.76553	0.0	710.05152	234.76553	0.0	234.76553	0.0	710.05152	12.408682	21.541572	12.2
6910.0	12.2	278.9975	0.0	799.14234	278.9975	0.0	278.9975	0.0	799.14234	12.335375	21.494437	12.2
6920.0	12.2	314.71935	0.0	845.36702	314.71935	0.0	314.71935	0.0	845.36702	12.296569	21.449875	12.2
6930.0	12.2	340.33273	0.0	860.41173	340.33273	0.0	340.33273	0.0	860.41173	12.28279	21.398962	12.2
6940.0	12.2	375.10479	0.0	830.44689	375.10479	0.0	375.10479	0.0	830.44689	12.306703	21.343845	12.2
6950.0	12.2	394.44294	0.0	783.02204	394.44294	0.0	394.44294	0.0	783.02204	12.346323	21.284174	12.2
6960.0	12.2	401.60922	0.0	740.78743	401.60922	0.0	401.60922	0.0	740.78743	12.382683	21.222604	12.2
6970.0	12.2	258.61054	0.0	765.21317	258.61054	0.0	258.61054	0.0	765.21317	12.363488	21.170116	12.2
6980.0	12.2	290.2179	0.0	812.89145	290.2179	0.0	290.2179	0.0	812.89145	12.32384	21.131816	12.2
